ID,probability
TEST_00000,0.03846288793016485
TEST_00001,0.05249198551250107
TEST_00002,0.20321174011838344
TEST_00003,0.15659093497986465
TEST_00004,0.646837302466785
TEST_00005,0.16677545360619841
TEST_00006,0.5477185677621844
TEST_00007,0.3950757587376512
TEST_00008,0.45453103631053415
TEST_00009,0.013620913269910963
TEST_00010,0.08733498672697043
TEST_00011,0.5102554877543733
TEST_00012,0.4898432646881545
TEST_00013,0.4516271451521374
TEST_00014,0.3700935517760281
TEST_00015,0.0846603025105774
TEST_00016,0.3770966370618981
TEST_00017,0.3629367988300468
TEST_00018,0.34085077831659166
TEST_00019,0.5740383858226755
TEST_00020,0.3977182438840897
TEST_00021,0.46432525776935857
TEST_00022,0.3121009209963882
TEST_00023,0.34559791893662406
TEST_00024,0.5214393671937377
TEST_00025,0.007891421053092972
TEST_00026,0.1980908919470115
TEST_00027,0.5193638173755416
TEST_00028,0.25346076982669097
TEST_00029,0.21814091966039265
TEST_00030,0.5571609625956006
TEST_00031,0.30768306778410315
TEST_00032,0.19970848169878658
TEST_00033,0.23399472625268575
TEST_00034,0.4773432617748423
TEST_00035,0.030868223769946086
TEST_00036,0.1459743173436614
TEST_00037,0.42451245202155236
TEST_00038,0.30861248412251785
TEST_00039,0.016507711241375074
TEST_00040,0.23019050090884083
TEST_00041,0.25051026721885433
TEST_00042,0.39947547708578424
TEST_00043,0.36598751262723445
TEST_00044,0.3988747644435328
TEST_00045,0.604330588236261
TEST_00046,0.5428242691855332
TEST_00047,0.25116208918867133
TEST_00048,0.17426226043839013
TEST_00049,0.48324822705376236
TEST_00050,0.24584372571862628
TEST_00051,0.26679079069187833
TEST_00052,0.0691843624175571
TEST_00053,0.5940200293247535
TEST_00054,0.022530183719987808
TEST_00055,0.4458761334811838
TEST_00056,0.28967182841257205
TEST_00057,0.3325521609275336
TEST_00058,0.5427863304459748
TEST_00059,0.19337207370727116
TEST_00060,0.14350127934450357
TEST_00061,0.25404489477438946
TEST_00062,0.42746244906132624
TEST_00063,0.4193473653592097
TEST_00064,0.2523218218563867
TEST_00065,0.009531833780131865
TEST_00066,0.38241619631930424
TEST_00067,0.23370996458009047
TEST_00068,0.38697999628972557
TEST_00069,0.580737597809166
TEST_00070,0.4402015628293915
TEST_00071,0.37217316649083765
TEST_00072,0.35500034199209224
TEST_00073,0.3667778808531468
TEST_00074,0.245406447102114
TEST_00075,0.27006373271901146
TEST_00076,0.07104420701933623
TEST_00077,0.03152994969311199
TEST_00078,0.14997135365119363
TEST_00079,0.33765397986703205
TEST_00080,0.3840526062227948
TEST_00081,0.02149057663898744
TEST_00082,0.34588866802068996
TEST_00083,0.2164823595562534
TEST_00084,0.34845127958462324
TEST_00085,0.3729731943317482
TEST_00086,0.025757447835547818
TEST_00087,0.48778416351751763
TEST_00088,0.22132553377462488
TEST_00089,0.44013045751635355
TEST_00090,0.32363108887938397
TEST_00091,0.17489853586959064
TEST_00092,0.5190968070766799
TEST_00093,0.477536250573722
TEST_00094,0.006934582570144578
TEST_00095,0.016484096190968585
TEST_00096,0.5577106195290057
TEST_00097,0.22419031933829175
TEST_00098,0.44358931248161193
TEST_00099,0.3203896243598273
TEST_00100,0.18489640625976872
TEST_00101,0.23492683496883665
TEST_00102,0.3529870745812706
TEST_00103,0.3334020360691364
TEST_00104,0.4895019856657876
TEST_00105,0.5501048856014131
TEST_00106,0.33411823194942425
TEST_00107,0.08273659023458813
TEST_00108,0.45536828323682177
TEST_00109,0.028320778216159588
TEST_00110,0.5625408498724924
TEST_00111,0.45860363538554516
TEST_00112,0.04733355347442093
TEST_00113,0.48079575849149625
TEST_00114,0.18404204228576235
TEST_00115,0.4573092219872382
TEST_00116,0.1843343349454568
TEST_00117,0.5190232317355159
TEST_00118,0.3941419107517176
TEST_00119,0.24864976386565485
TEST_00120,0.009179451687926245
TEST_00121,0.018498495501572013
TEST_00122,0.3546711633754236
TEST_00123,0.41790180320368175
TEST_00124,0.48576801020405114
TEST_00125,0.29927568151857686
TEST_00126,0.1405892175703963
TEST_00127,0.1311984872318568
TEST_00128,0.32188433312038045
TEST_00129,0.41724381009312805
TEST_00130,0.4311935881402359
TEST_00131,0.4755910248695674
TEST_00132,0.030480012281669272
TEST_00133,0.3351614982972306
TEST_00134,0.49523686257922916
TEST_00135,0.05558854452442642
TEST_00136,0.32755430957462633
TEST_00137,0.1652970236589248
TEST_00138,0.12729446078933693
TEST_00139,0.3440497094310876
TEST_00140,0.043967792142311155
TEST_00141,0.059444894542604994
TEST_00142,0.41964744709473156
TEST_00143,0.0289943698417885
TEST_00144,0.21700521788313457
TEST_00145,0.48581553484881534
