ID,probability
0,0.0921001780255019
1,0.03818191164196377
2,0.37350107587241926
3,0.22991831832334553
4,0.7272007781912907
5,0.2545375980004912
6,0.7560654506132748
7,0.7400001098590251
8,0.5838887547646288
9,0.026452608229909268
10,0.20221532707970363
11,0.7705638155523404
12,0.6516121658861243
13,0.66454555162451
14,0.5937061846313318
15,0.07281512293972049
16,0.458738213244783
17,0.70899753664153
18,0.44214104769305124
19,0.8905851470124299
20,0.5179330100198564
21,0.6212348099061692
22,0.48223622598677707
23,0.47335459117307643
24,0.648511888880321
25,0.019388861711058577
26,0.20532674432757547
27,0.811719615540809
28,0.3676268498381071
29,0.32101644750238895
30,0.7431054205644259
31,0.3798077951638983
32,0.3468548008232017
33,0.3494016643277833
34,0.6653209154572833
35,0.06834192079373178
36,0.3336031806058867
37,0.6672678274318768
38,0.4277695917558297
39,0.04982832542009221
40,0.37860040153226043
41,0.3283982568935997
42,0.4758511766790135
43,0.5079297146086788
44,0.5817941719928099
45,0.9668391260889442
46,0.7550821542660371
47,0.5143539806643261
48,0.28412297534348896
49,0.6234309327591189
50,0.4123395680443393
51,0.29222954343913005
52,0.3407736201720348
53,0.8839705460626253
54,0.006581561706773934
55,0.7366972225301786
56,0.43665774600514556
57,0.398613331351463
58,0.7333144268295579
59,0.4259243415644956
60,0.04353647681807428
61,0.34446889152038146
62,0.6454695930000127
63,0.6042823325254845
64,0.39708056072856107
65,0.011709570197429985
66,0.5037248248605097
67,0.43166878615601006
68,0.44416809607515856
69,0.7570337177731555
70,0.6496228371045799
71,0.5114741919402159
72,0.45665948584349875
73,0.41415891258263526
74,0.2880881348842876
75,0.4226601492317251
76,0.11469721244552433
77,0.011444895270818267
78,0.2945783338909459
79,0.4399522890820437
80,0.47595757336306077
81,0.018682894407425453
82,0.4395420582224531
83,0.3100246965958953
84,0.635018812658821
85,0.5634090536803039
86,0.026991113124465744
87,0.5981749097902648
88,0.3274957415747012
89,0.64330743991287
90,0.46250455739829877
91,0.2227153688048343
92,0.746615873267603
93,0.7082944757591874
94,0.018474626634854788
95,0.03547624215860364
96,0.7295802625668337
97,0.23295282466340453
98,0.6611553018050931
99,0.4315925176959557
100,0.1936279260923427
101,0.38717116363049575
102,0.5743375064776981
103,0.48427134027187607
104,0.6223827737510983
105,0.76346283288685
106,0.38100429916351036
107,0.0543297565790841
108,0.5963865251247162
109,0.05578038518417455
110,0.6651244912101864
111,0.5368143821529068
112,0.19078310575591725
113,0.6392421899221756
114,0.3110058727641612
115,0.6233654484971669
116,0.060484111254278106
117,0.730885838711574
118,0.5990584449612814
119,0.27031769159289726
120,0.03019715720730335
121,0.06877640626025763
122,0.558705888286812
123,0.7397203270638409
124,0.6681251761690472
125,0.38598964735324937
126,0.06301488988480224
127,0.30720538724616936
128,0.45822448548658246
129,0.6062095530217908
130,0.47598618094707407
131,0.6551252207240882
132,0.03164989892345061
133,0.3861065738025028
134,0.5904715865356244
135,0.0680910564550852
136,0.47968359910370467
137,0.42699435482485115
138,0.2029645686541063
139,0.49259619857923675
140,0.15680602588858836
141,0.05170726117082873
142,0.47445239528996797
143,0.07668751920933213
144,0.28043972276931134
145,0.6916202984183124
146,0.2709855901130658
147,0.40605563833518665
148,0.4576907774255245
149,0.6675903497057567
150,0.0692261942294498
151,0.018916130202459126
152,0.7730950261110372
153,0.6011378669157368
154,0.16097763754105573
155,0.4858067156023217
156,0.5046331952354559
157,0.6567710365634528
158,0.6721422684449093
159,0.4766491531403024
160,0.7431363278919573
161,0.6399710316811454
162,0.5274175434774698
163,0.05347012127370874
164,0.7586130565252341
165,0.36758792241165167
166,0.5991252552666131
167,0.4240584575968227
168,0.5982627653925532
169,0.2606030756951704
170,0.4322543081939646
171,0.3423983140182482
172,0.4454442741307642
173,0.4886513822214406
174,0.3638502281948466
175,0.49434558614892615
176,0.6714300508925668
177,0.42985437376887314
178,0.5369886605050028
179,0.6682217507072182
180,0.538312449580135
181,0.7060505615938193
182,0.31552714337273413
183,0.7322908046167744
184,0.2695295454578461
185,0.3866740019687582
186,0.6037312516374483
187,0.427821564894672
188,0.6024084649332757
189,0.5488230183599445
190,0.751527162809613
191,0.4604283904535871
192,0.530450694480107
193,0.33116535505608946
194,0.7833320977763434
195,0.7136848014232329
196,0.7321358090318166
197,0.5470127225378766
198,0.41199091176523744
199,0.5417317612402597
200,0.5972292452635714
201,0.6981145632479782
202,0.4811420151853151
203,0.4870496216072934
204,0.010187148627821857
205,0.5375902109585845
206,0.09723444350574338
207,0.46672728350041004
208,0.44775841852992726
209,0.4806119300399973
210,0.7230434985920763
211,0.32375898522752317
212,0.40281129598501947
213,0.14465349113709827
214,0.5995793398430852
215,0.45738763787761383
216,0.6865747747924478
217,0.5896091930519026
218,0.7955820177272989
219,0.3595756198240283
220,0.8244027168868814
221,0.6351325657854043
222,0.3935432764709527
223,0.46884182161479837
224,0.2778267077525435
225,0.4511423625689151
226,0.40474547371724046
227,0.5621477133246938
228,0.06905364187990497
